Project URL,SHA Detected,Module Path,Fully-Qualified OD Test(Victim/Brittle) Name(packageName.ClassName.methodName),Fully-Qualified ODR Test(Polluter/State-Setter) Name,Fully-Qualified ODR(Cleaner) Test Name,OD Type,PR Link
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,polluters/com_openpojo_validation_utils_ValidationHelperTest_shouldReportMissingASMProperly.txt,com.openpojo.log.Log4JLoggerTest.testToString,victim,https://github.com/OpenPojo/openpojo/pull/136
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.issues.issue112.IssueTest.shouldNotFail,polluters/com_openpojo_issues_issue112_IssueTest_shouldNotFail.txt,com.openpojo.log.Log4JLoggerTest.testToString,victim,https://github.com/OpenPojo/openpojo/pull/135
https://github.com/spring-projects/spring-data-envers,5637994be37747e82b2d6d5b34555e2bee791fe6,.,org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithRevisions,polluters/org_springframework_data_envers_repository_support_QueryDslRepositoryIntegrationTests_testWithRevisions.txt,org.springframework.data.envers.repository.support.RepositoryIntegrationTests.findsDeletedRevisions,victim,https://github.com/spring-projects/spring-data-envers/pull/226
https://github.com/spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,polluters/org_springframework_ws_soap_security_xwss_callback_SpringDigestPasswordValidationCallbackHandlerTest_testAuthenticateUserDigestValidInvalid.txt,org.springframework.ws.soap.security.xwss.callback.SpringCertificateValidationCallbackHandlerTest.testCleanUp,victim,https://github.com/spring-projects/spring-ws/pull/1165
https://github.com/spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,polluters/org_springframework_ws_soap_security_xwss_callback_SpringDigestPasswordValidationCallbackHandlerTest_testAuthenticateUserDigestUserNotFound.txt,org.springframework.ws.soap.security.xwss.callback.SpringCertificateValidationCallbackHandlerTest.testCleanUp,victim,https://github.com/spring-projects/spring-ws/pull/1165
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,polluters/org_wikidata_wdtk_util_DirectoryManagerFactoryTest_createDefaultDirectoryManagerPath.txt,,victim,https://github.com/Wikidata/Wikidata-Toolkit/pull/485
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,polluters/org_wikidata_wdtk_util_DirectoryManagerFactoryTest_createDirectoryManagerIoException.txt,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerString,victim,https://github.com/Wikidata/Wikidata-Toolkit/pull/485
https://github.com/tbsalling/aismessages,7b0c4c708b6bb9a6da3d5737bcad1857ade8a931,.,dk.tbsalling.aismessages.nmea.NMEAMessageHandlerTest.canHandleUnfragmentedMessageReceived,polluters/dk_tbsalling_aismessages_nmea_NMEAMessageHandlerTest_canHandleUnfragmentedMessageReceived.txt,,victim,https://github.com/tbsalling/aismessages/pull/41
https://github.com/tbsalling/aismessages,7b0c4c708b6bb9a6da3d5737bcad1857ade8a931,.,dk.tbsalling.aismessages.nmea.NMEAMessageHandlerTest.canHandleFragmentedMessageReceived,polluters/dk_tbsalling_aismessages_nmea_NMEAMessageHandlerTest_canHandleFragmentedMessageReceived.txt,,victim,https://github.com/tbsalling/aismessages/pull/41
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,request,com.vmware.admiral.request.kubernetes.RequestBrokerKubernetesServiceTest.testRequestStateHasK8sInfo,polluters/com_vmware_admiral_request_kubernetes_RequestBrokerKubernetesServiceTest_testRequestStateHasK8sInfo.txt,,victim,https://github.com/vmware/admiral/pull/327
