Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
HBASE-5399,Cut the link between the client and the zookeeper ensemble,https://issues.apache.org/jira/browse/HBASE-5399,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
CASSANDRA-17686,Test failure: repair_tests/preview_repair_test.py::TestPreviewRepair::test_preview,https://issues.apache.org/jira/browse/CASSANDRA-17686,,12310865,CASSANDRA,Cassandra,Open,,https://github.com/apache/cassandra
SPARK-26776,Reduce Py4J communication cost in PySpark's execution barrier check,https://issues.apache.org/jira/browse/SPARK-26776,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
HIVE-25594,Setup JDBC databases in tests via QT options,https://issues.apache.org/jira/browse/HIVE-25594,pull-request-available,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
CASSANDRA-18332,Backport CASSANDRA-17205 to 4.0 branch (strong ref leak),https://issues.apache.org/jira/browse/CASSANDRA-18332,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HIVE-16363,QueryLifeTimeHooks should catch parse exceptions,https://issues.apache.org/jira/browse/HIVE-16363,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HIVE-16321,Possible deadlock in metastore with Acid enabled,https://issues.apache.org/jira/browse/HIVE-16321,TODOC2.3,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
IGNITE-6195,SQL: Do not allow JOINs on caches with different affinity functions,https://issues.apache.org/jira/browse/IGNITE-6195,"sql-stability, usability",12315922,IGNITE,Ignite,Closed,Won't Fix,https://github.com/apache/ignite
HBASE-18665,ReversedScannerCallable invokes getRegionLocations incorrectly,https://issues.apache.org/jira/browse/HBASE-18665,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
GEODE-1239,PRQueryCacheCloseDUnitTest.testPRWithCacheCloseInOneDatastoreWithoutDelay,https://issues.apache.org/jira/browse/GEODE-1239,"CI, Flaky",12318420,GEODE,Geode,Closed,Won't Fix,https://github.com/apache/geode
GEODE-1092,CI failure: RedisDistDUnitTest.testConcListOps,https://issues.apache.org/jira/browse/GEODE-1092,"CI, Flaky",12318420,GEODE,Geode,Closed,Duplicate,https://github.com/apache/geode
GEODE-1068,CI failure: GIIDeltaDUnitTest.testClearAfterChunkEntries,https://issues.apache.org/jira/browse/GEODE-1068,"CI, Flaky",12318420,GEODE,Geode,Resolved,Cannot Reproduce,https://github.com/apache/geode
HIVE-17354,"Fix ""alter view"" for incremental replication",https://issues.apache.org/jira/browse/HIVE-17354,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
PHOENIX-4280,Delete doesn't work when immutable indexes are in building state,https://issues.apache.org/jira/browse/PHOENIX-4280,rowDeletion,12315120,PHOENIX,Phoenix,Resolved,Fixed,https://github.com/apache/phoenix
HIVE-16184,Remove use of optionals in union; declare TProgressUpdateResp before its usage,https://issues.apache.org/jira/browse/HIVE-16184,pull-request-available,12310843,HIVE,Hive,Patch Available,,https://github.com/apache/hive
HIVE-15847,In Progress update refreshes seem slow,https://issues.apache.org/jira/browse/HIVE-15847,,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
HBASE-16743,TestSimpleRpcScheduler#testCoDelScheduling is broke,https://issues.apache.org/jira/browse/HBASE-16743,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-12742,NULL table comparison within CASE does not work as previous hive versions,https://issues.apache.org/jira/browse/HIVE-12742,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
IGNITE-1743,IGFS: Use async cache put instead of block/ack messages on data write,https://issues.apache.org/jira/browse/IGNITE-1743,,12315922,IGNITE,Ignite,Closed,Won't Fix,https://github.com/apache/ignite
HDFS-9393,"After choosing favored nodes, choosing nodes for remaining replicas should go through BlockPlacementPolicy",https://issues.apache.org/jira/browse/HDFS-9393,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HBASE-14565,Make ZK connection timeout configurable in MiniZooKeeperCluster,https://issues.apache.org/jira/browse/HBASE-14565,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HDFS-11373,Backport HDFS-11258 and HDFS-11272 to branch-2.7,https://issues.apache.org/jira/browse/HDFS-11373,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
GEODE-2842,Remove unnecessary @CliOption arguments,https://issues.apache.org/jira/browse/GEODE-2842,,12318420,GEODE,Geode,Resolved,Fixed,https://github.com/apache/geode
ZEPPELIN-1861,Support custom interpreter.sh script to run interpreter,https://issues.apache.org/jira/browse/ZEPPELIN-1861,,12316221,ZEPPELIN,Zeppelin,Resolved,Fixed,https://github.com/apache/zeppelin
CASSANDRA-10371,Decommissioned nodes can remain in gossip,https://issues.apache.org/jira/browse/CASSANDRA-10371,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
KUDU-532,raft_consensus-test leaks memory non-deterministically,https://issues.apache.org/jira/browse/KUDU-532,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
KUDU-386,Heap use-after-free in ASAN create-table-stress-test from catalog manager,https://issues.apache.org/jira/browse/KUDU-386,,12319523,KUDU,Kudu,Resolved,Cannot Reproduce,https://github.com/apache/kudu
HBASE-23877,"[Flakey Test] TestStochasticLoadBalancerRegionReplicaHighReplication ""Two or more region replicas are hosted on the same host after balance""",https://issues.apache.org/jira/browse/HBASE-23877,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HDFS-15204,TestRetryCacheWithHA testRemoveCacheDescriptor fails intermittently,https://issues.apache.org/jira/browse/HDFS-15204,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
IMPALA-9260,testPiggybackSuccess fails in exhaustive mode when data cache is enabled,https://issues.apache.org/jira/browse/IMPALA-9260,"broken-build, flaky",12321021,IMPALA,IMPALA,Resolved,Duplicate,https://github.com/apache/impala
HIVE-23524,TestNewGetSplitsFormat is unstable,https://issues.apache.org/jira/browse/HIVE-23524,,12310843,HIVE,Hive,Open,,https://github.com/apache/hive
HIVE-21398,Columns which has estimated statistics should not be considered as unique keys,https://issues.apache.org/jira/browse/HIVE-21398,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
ZEPPELIN-4357,LivyInterpreterIT fail,https://issues.apache.org/jira/browse/ZEPPELIN-4357,,12316221,ZEPPELIN,Zeppelin,Open,,https://github.com/apache/zeppelin
HDFS-14864,DatanodeDescriptor Use Concurrent BlockingQueue,https://issues.apache.org/jira/browse/HDFS-14864,,12310942,HDFS,Hadoop HDFS,Patch Available,,https://github.com/apache/hadoop hdfs
HDFS-14268,RBF: Fix the location of the DNs in getDatanodeReport(),https://issues.apache.org/jira/browse/HDFS-14268,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
IMPALA-10625,TestAdmissionControllerStress::test_admission_controller_with_configs timeout,https://issues.apache.org/jira/browse/IMPALA-10625,,12321021,IMPALA,IMPALA,Open,,https://github.com/apache/impala
HDFS-14466,Add a regression test for HDFS-14323,https://issues.apache.org/jira/browse/HDFS-14466,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
IMPALA-8342,TestAdmissionControllerStress test_mem_limit run_admission_test failure,https://issues.apache.org/jira/browse/IMPALA-8342,broken-build,12321021,IMPALA,IMPALA,Closed,Resolved,https://github.com/apache/impala
HBASE-20015,TestMergeTableRegionsProcedure and TestRegionMergeTransactionOnCluster flakey,https://issues.apache.org/jira/browse/HBASE-20015,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HBASE-19651,Remove LimitInputStream,https://issues.apache.org/jira/browse/HBASE-19651,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HDDS-9967,Intermittent failure in TestOzoneRpcClientAbstract.testListSnapshot,https://issues.apache.org/jira/browse/HDDS-9967,"ozone-snapshot, pull-request-available",12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDFS-13898,Throw retriable exception for getBlockLocations when ObserverNameNode is in safemode,https://issues.apache.org/jira/browse/HDFS-13898,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HIVE-19577,CREATE TEMPORARY TABLE LIKE  and INSERT generate output format mismatch errors,https://issues.apache.org/jira/browse/HIVE-19577,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HADOOP-15442,ITestS3AMetrics.testMetricsRegister can't know metrics source's name,https://issues.apache.org/jira/browse/HADOOP-15442,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
MESOS-8778,Fatal error in `DRFSorter::unallocated()` in `SharedPersistentVolumeRescindOnDestroy` test.,https://issues.apache.org/jira/browse/MESOS-8778,"flaky, flaky-test",12311242,MESOS,Mesos,Open,,https://github.com/apache/mesos
HBASE-20100,TestEnableTableProcedure flakey,https://issues.apache.org/jira/browse/HBASE-20100,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
YARN-10526,RMAppManager CS Placement ignores parent path,https://issues.apache.org/jira/browse/YARN-10526,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
IMPALA-9119,"query_test.test_tpch_queries.TestTpchQuery.test_tpch failed with ""Memory limit Exceeded.""",https://issues.apache.org/jira/browse/IMPALA-9119,broken-build,12321021,IMPALA,IMPALA,Resolved,Cannot Reproduce,https://github.com/apache/impala
IMPALA-8489,TestRecoverPartitions.test_post_invalidate fails with IllegalStateException when HMS polling is enabled,https://issues.apache.org/jira/browse/IMPALA-8489,catalog-v2,12321021,IMPALA,IMPALA,Closed,Fixed,https://github.com/apache/impala
CASSANDRA-14525,streaming failure during bootstrap makes new node into inconsistent state,https://issues.apache.org/jira/browse/CASSANDRA-14525,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
KAFKA-9831,Failing test: EosIntegrationTest.shouldNotViolateEosIfOneTaskFailsWithState[exactly_once_beta],https://issues.apache.org/jira/browse/KAFKA-9831,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
SOLR-6086,Replica active during Warming,https://issues.apache.org/jira/browse/SOLR-6086,"difficulty-medium, impact-medium",12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
KUDU-304,Support ALTER_TABLE transactions in consensus replicas,https://issues.apache.org/jira/browse/KUDU-304,roadmap-candidate,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
HIVE-5783,Native Parquet Support in Hive,https://issues.apache.org/jira/browse/HIVE-5783,Parquet,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
OOZIE-1476,Add ability to issue kill on Coordinator Action directly with id and nominal daterange,https://issues.apache.org/jira/browse/OOZIE-1476,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
HBASE-15171,Avoid counting duplicate kv and generating lots of small hfiles in PutSortReducer,https://issues.apache.org/jira/browse/HBASE-15171,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HDFS-7806,Refactor: move StorageType from hadoop-hdfs to hadoop-common,https://issues.apache.org/jira/browse/HDFS-7806,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
ZOOKEEPER-2134,AsyncHammerTest.testHammer fails intermittently,https://issues.apache.org/jira/browse/ZOOKEEPER-2134,,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
HDFS-6708,StorageType should be encoded in the block token,https://issues.apache.org/jira/browse/HDFS-6708,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
OOZIE-1450,"Duplicate Coord_Action events on Waiting -> Timeout, and Coord Materialize not removing actions on Failure",https://issues.apache.org/jira/browse/OOZIE-1450,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
MAPREDUCE-3478,Cannot build against ZooKeeper 3.4.0,https://issues.apache.org/jira/browse/MAPREDUCE-3478,bigtop,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
HIVE-4233,The TGT gotten from class 'CLIService'  should be renewed on time,https://issues.apache.org/jira/browse/HIVE-4233,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
MAPREDUCE-4764,repair test org.apache.hadoop.mapreduce.security.TestBinaryTokenFile,https://issues.apache.org/jira/browse/MAPREDUCE-4764,,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
HDFS-3342,SocketTimeoutException in BlockSender.sendChunks could have a better error message,https://issues.apache.org/jira/browse/HDFS-3342,supportability,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
HBASE-5933,Hide HBaseProtos.ServerLoad and HBaseProtos.RegionLoad from ClusterStatus,https://issues.apache.org/jira/browse/HBASE-5933,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
HDFS-514,DFSClient.namenode is a public field. Should be private.,https://issues.apache.org/jira/browse/HDFS-514,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
YARN-6972,Adding RM ClusterId in AppInfo,https://issues.apache.org/jira/browse/YARN-6972,pull-request-available,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
YARN-10726,Log the size of DelegationTokenRenewer event queue in case of too many pending events,https://issues.apache.org/jira/browse/YARN-10726,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HADOOP-18662,ListFiles with recursive fails with FNF,https://issues.apache.org/jira/browse/HADOOP-18662,pull-request-available,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
HBASE-21044,Disable flakey TestShell list_procedures,https://issues.apache.org/jira/browse/HBASE-21044,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
YARN-6172,FSLeafQueue demand update needs to be atomic,https://issues.apache.org/jira/browse/YARN-6172,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HBASE-18264,Update pom plugins,https://issues.apache.org/jira/browse/HBASE-18264,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HBASE-26643,LoadBalancer should not return empty map,https://issues.apache.org/jira/browse/HBASE-26643,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
IGNITE-17246,Get rid of the index partition,https://issues.apache.org/jira/browse/IGNITE-17246,ignite-3,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
BEAM-688,Failure of beam-sdks-java-maven-archetypes-starter with undeclared dependency error,https://issues.apache.org/jira/browse/BEAM-688,flake,12319527,BEAM,Beam,Resolved,Cannot Reproduce,https://github.com/apache/beam
FLUME-2991,ExecSource command execution starts before starting the sourceCounter,https://issues.apache.org/jira/browse/FLUME-2991,,12311321,FLUME,Flume,Resolved,Fixed,https://github.com/apache/flume
ARROW-8176,[FlightRPC][Integration] Have Flight services bind to port 0 in integration,https://issues.apache.org/jira/browse/ARROW-8176,pull-request-available,12319525,ARROW,Apache Arrow,Resolved,Fixed,https://github.com/apache/apache arrow
ZOOKEEPER-3204,Reconfig tests are constantly failing on 3.5 after applying Java 11 fix,https://issues.apache.org/jira/browse/ZOOKEEPER-3204,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
IGNITE-10537,MVCC: Client reconnect tests became unstable after mvcc coordinator reassign fix.,https://issues.apache.org/jira/browse/IGNITE-10537,CQ,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
CURATOR-671,TestLeaderSelectorCluster.testLostRestart failed three runs,https://issues.apache.org/jira/browse/CURATOR-671,,12314425,CURATOR,Apache Curator,Resolved,Fixed,https://github.com/apache/apache curator
LOG4NET-385,"I consistently have entries written to logs, but inconsistently get mail from the SmtpAppender. ",https://issues.apache.org/jira/browse/LOG4NET-385,,10690,LOG4NET,Log4net,Closed,Invalid,https://github.com/apache/log4net
HADOOP-9217,Print thread dumps when hadoop-common tests fail,https://issues.apache.org/jira/browse/HADOOP-9217,,12310240,HADOOP,Hadoop Common,Closed,Fixed,https://github.com/apache/hadoop common
HBASE-5777,MiniHBaseCluster cannot start multiple region servers,https://issues.apache.org/jira/browse/HBASE-5777,,12310753,HBASE,HBase,Closed,Won't Fix,https://github.com/apache/hbase
UIMA-244,CPE GUI Intermittent Failure on Startup,https://issues.apache.org/jira/browse/UIMA-244,,12310570,UIMA,UIMA,Closed,Invalid,https://github.com/apache/uima
HDFS-16072,TestBlockRecovery fails consistently on Branch-2.10,https://issues.apache.org/jira/browse/HDFS-16072,pull-request-available,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
CASSANDRA-17873,Opcodes.ASM7 should be used in UDFByteCodeVerifier to support JDK11,https://issues.apache.org/jira/browse/CASSANDRA-17873,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
IGNITE-9876,.NET: Thin Client: Implement Best Effort Affinity,https://issues.apache.org/jira/browse/IGNITE-9876,".NET, iep-23",12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
SENTRY-1781,Persist new HMS snapshots with a new generation ID.,https://issues.apache.org/jira/browse/SENTRY-1781,,12314720,SENTRY,Sentry (Retired),Resolved,Fixed,https://github.com/apache/sentry (retired)
CASSANDRA-11597,dtest failure in upgrade_supercolumns_test.TestSCUpgrade.upgrade_with_counters_test,https://issues.apache.org/jira/browse/CASSANDRA-11597,dtest,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HBASE-19927,TestFullLogReconstruction flakey,https://issues.apache.org/jira/browse/HBASE-19927,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-21071,Improve getInputSummary,https://issues.apache.org/jira/browse/HIVE-21071,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
GEODE-7515,PersistentColocatedPartitionedRegionDUnitTest has multiple issues.,https://issues.apache.org/jira/browse/GEODE-7515,flaky,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
KAFKA-7909,Ensure timely rebalance completion after pending members rejoin or fail,https://issues.apache.org/jira/browse/KAFKA-7909,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
MAPREDUCE-1375,TestFileArgs fails intermittently,https://issues.apache.org/jira/browse/MAPREDUCE-1375,,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
HADOOP-17482,Remove Commons Logger from FileSystem Class,https://issues.apache.org/jira/browse/HADOOP-17482,pull-request-available,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
HUDI-4264,Revisit disabled tests in ITTestCompactionCommand,https://issues.apache.org/jira/browse/HUDI-4264,,12322822,HUDI,Apache Hudi,Open,,https://github.com/apache/apache hudi
HUDI-4234,Revisit Disabled ITTestHoodieDataSource ,https://issues.apache.org/jira/browse/HUDI-4234,,12322822,HUDI,Apache Hudi,Open,,https://github.com/apache/apache hudi
BEAM-14439,Add more debugging info for streaming tests,https://issues.apache.org/jira/browse/BEAM-14439,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
CASSANDRA-17405,Test failures: org.apache.cassandra.distributed.test.ring.BootstrapTest.bootstrapTest,https://issues.apache.org/jira/browse/CASSANDRA-17405,,12310865,CASSANDRA,Cassandra,Open,,https://github.com/apache/cassandra
GEODE-3581,CI Failure: ProductUseLogDUnitTest.testMembershipMonitoring ,https://issues.apache.org/jira/browse/GEODE-3581,"ci, flaky",12318420,GEODE,Geode,Resolved,Cannot Reproduce,https://github.com/apache/geode
IMPALA-2770,"1 of 3 impalads failed to start in ASAN: boost exception: No such file or directory: ""/tmp/impala-scratch""",https://issues.apache.org/jira/browse/IMPALA-2770,"flaky, test-infra",12321021,IMPALA,IMPALA,Resolved,Duplicate,https://github.com/apache/impala
PHOENIX-2577,Use same timestamp technique for alter table as create table,https://issues.apache.org/jira/browse/PHOENIX-2577,,12315120,PHOENIX,Phoenix,Resolved,Fixed,https://github.com/apache/phoenix
MESOS-6984,Pull out the docker image build step out of `support/docker-build.sh`.,https://issues.apache.org/jira/browse/MESOS-6984,,12311242,MESOS,Mesos,Open,,https://github.com/apache/mesos
APEXCORE-599,Data not fully processed when operator terminates via ShutdownException,https://issues.apache.org/jira/browse/APEXCORE-599,,12318823,APEXCORE,Apache Apex Core,Open,,https://github.com/apache/apache apex core
SLING-9053,Implement retries mechanism for http 5XX response codes,https://issues.apache.org/jira/browse/SLING-9053,,12310710,SLING,Sling,Resolved,Fixed,https://github.com/apache/sling
HBASE-23733,[Flakey Tests] TestSplitTransactionOnCluster,https://issues.apache.org/jira/browse/HBASE-23733,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
BEAM-10761,Add TestPubsub.waitForSubscription,https://issues.apache.org/jira/browse/BEAM-10761,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
HDDS-3356,Re-enable it-freon tests for pull requests,https://issues.apache.org/jira/browse/HDDS-3356,,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDFS-4626,ClientProtocol#getLinkTarget should throw an exception for non-symlink and non-existent paths,https://issues.apache.org/jira/browse/HDFS-4626,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
IGNITE-12638,Classes persisted by DistributedMetaStorage are not IgniteDTO,https://issues.apache.org/jira/browse/IGNITE-12638,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HBASE-7596,Redundant FSTableDescriptor update,https://issues.apache.org/jira/browse/HBASE-7596,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
CASSANDRA-15508,Failing jvm dtest: FailingRepairTest.testFailingMessage,https://issues.apache.org/jira/browse/CASSANDRA-15508,pull-request-available,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HBASE-16549,Procedure v2 - Add new AM metrics,https://issues.apache.org/jira/browse/HBASE-16549,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
CASSANDRA-19070,Test failure: org.apache.cassandra.distributed.test.ClearSnapshotTest#clearSnapshotSlowTest-_jdk11,https://issues.apache.org/jira/browse/CASSANDRA-19070,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HDDS-5971,[disabled] TestHDDSUpgrade fails to allocate pipeline after finalization,https://issues.apache.org/jira/browse/HDDS-5971,,12321922,HDDS,Apache Ozone,Open,,https://github.com/apache/apache ozone
YARN-5047,Refactor nodeUpdate across schedulers,https://issues.apache.org/jira/browse/YARN-5047,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HBASE-15858,Some region server group shell commands don't work,https://issues.apache.org/jira/browse/HBASE-15858,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
SPARK-14579,Fix a race condition in StreamExecution.processAllAvailable,https://issues.apache.org/jira/browse/SPARK-14579,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
HIVE-14966,JDBC: Make cookie-auth work in HTTP mode,https://issues.apache.org/jira/browse/HIVE-14966,TODOC2.2,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
MESOS-4306,AGENT_DEAD Message,https://issues.apache.org/jira/browse/MESOS-4306,,12311242,MESOS,Mesos,Open,,https://github.com/apache/mesos
PHOENIX-2313,TypeMismatchException thrown while querying a table that has an index with a Boolean,https://issues.apache.org/jira/browse/PHOENIX-2313,,12315120,PHOENIX,Phoenix,Closed,Fixed,https://github.com/apache/phoenix
GEODE-633,CI failure: GIIDeltaDUnitTest.testTombstoneGCInMiddleOfGII,https://issues.apache.org/jira/browse/GEODE-633,"CI, Flaky",12318420,GEODE,Geode,Resolved,Cannot Reproduce,https://github.com/apache/geode
HADOOP-12090,minikdc-related unit tests fail consistently on some platforms,https://issues.apache.org/jira/browse/HADOOP-12090,,12310240,HADOOP,Hadoop Common,Patch Available,,https://github.com/apache/hadoop common
YARN-6528,[PERF/TEST] Add JMX metrics for Plan Follower and Agent Placement and Plan Operations,https://issues.apache.org/jira/browse/YARN-6528,,12313722,YARN,Hadoop YARN,Patch Available,,https://github.com/apache/hadoop yarn
HBASE-18000,Make sure we always return the scanner id with ScanResponse,https://issues.apache.org/jira/browse/HBASE-18000,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
KUDU-1027,Crash while compacting,https://issues.apache.org/jira/browse/KUDU-1027,,12319523,KUDU,Kudu,Resolved,Cannot Reproduce,https://github.com/apache/kudu
GEODE-987,CI Failure: MemoryThresholdsDUnitTest.testPR_RemotePutRejectionWithTx failed with AssertionFailedError,https://issues.apache.org/jira/browse/GEODE-987,"CI, Flaky",12318420,GEODE,Geode,Resolved,Cannot Reproduce,https://github.com/apache/geode
ARIES-1976,aries.spi-fly: upgrade to ASM 7.3.1 to support JDK 14 and 15,https://issues.apache.org/jira/browse/ARIES-1976,,12310981,ARIES,Aries,Resolved,Fixed,https://github.com/apache/aries
PHOENIX-5769,Phoenix precommit Flapping HadoopQA Tests in master ,https://issues.apache.org/jira/browse/PHOENIX-5769,,12315120,PHOENIX,Phoenix,Patch Available,,https://github.com/apache/phoenix
IGNITE-14088,Implement scalecube transport API over netty,https://issues.apache.org/jira/browse/IGNITE-14088,"iep-66, ignite-3",12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HDFS-14295,Add Threadpool for DataTransfers,https://issues.apache.org/jira/browse/HDFS-14295,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
BEAM-6317,:beam-runners-google-cloud-dataflow-java:validatesRunnerFnApiWorkerExecutableStageTest flakey,https://issues.apache.org/jira/browse/BEAM-6317,"flake, portability",12319527,BEAM,Beam,Resolved,Won't Fix,https://github.com/apache/beam
YARN-9205,"When using custom resource type, application will fail to run due to the CapacityScheduler throws InvalidResourceRequestException(GREATER_THEN_MAX_ALLOCATION) ",https://issues.apache.org/jira/browse/YARN-9205,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HDFS-14104,Review getImageTxIdToRetain,https://issues.apache.org/jira/browse/HDFS-14104,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HBASE-22115,HBase RPC aspires to grow an infinite tree of trace scopes; some other places are also unsafe,https://issues.apache.org/jira/browse/HBASE-22115,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
KAFKA-6232,SaslSslAdminClientIntegrationTest sometimes fails,https://issues.apache.org/jira/browse/KAFKA-6232,security,12311720,KAFKA,Kafka,Resolved,Cannot Reproduce,https://github.com/apache/kafka
MDEP-872,update commons-io to 2.13.0,https://issues.apache.org/jira/browse/MDEP-872,,12317227,MDEP,Maven Dependency Plugin,Closed,Fixed,https://github.com/apache/maven dependency plugin
CALCITE-5785,The :babel:fmppMain and :server:fmppMain tasks currently do not work with Gradle remote build caching,https://issues.apache.org/jira/browse/CALCITE-5785,pull-request-available,12315524,CALCITE,Calcite,Closed,Fixed,https://github.com/apache/calcite
